"barcode","SampleType","RawCount","logCPM"
"TCGA-06-5858","Primary Tumor",27454,8.64219226027832
"TCGA-14-0736","Recurrent Tumor",2993,7.03352097264274
"TCGA-06-2558","Primary Tumor",8682,7.64178811418584
"TCGA-76-4932","Primary Tumor",10739,8.08050160666848
"TCGA-06-2566","Primary Tumor",2866,5.6975526854184
"TCGA-12-3651","Primary Tumor",11909,8.20671135009789
"TCGA-06-5408","Primary Tumor",5741,6.54791381850527
"TCGA-19-2629","Primary Tumor",10552,7.41318564953708
"TCGA-12-0773","Primary Tumor",22115,9.14332718717601
"TCGA-76-4928","Primary Tumor",14251,8.25471722421808
"TCGA-19-5952","Primary Tumor",6089,6.86025499904491
"TCGA-19-4068","Primary Tumor",5706,6.535706391566
"TCGA-06-0648","Primary Tumor",6204,6.88647581672071
"TCGA-06-0238","Primary Tumor",7821,7.39231261144802
"TCGA-19-0955","Primary Tumor",11706,7.56217714486819
"TCGA-06-5856","Primary Tumor",6688,7.146806327777
"TCGA-06-5856","Primary Tumor",5938,6.71527946537879
"TCGA-02-0033","Primary Tumor",8863,7.49329582690203
"TCGA-12-0826","Primary Tumor",7231,7.12570415577041
"TCGA-06-2563","Primary Tumor",4186,6.21111295994492
"TCGA-06-0158","Primary Tumor",19753,8.17183928727476
"TCGA-06-0158","Primary Tumor",22006,8.80520157409447
"TCGA-27-1837","Primary Tumor",4731,7.92826505906254
"TCGA-12-3644","Primary Tumor",3702,7.26535204066496
"TCGA-12-0618","Primary Tumor",13475,7.68409436944741
"TCGA-76-4929","Primary Tumor",9977,7.93453180814337
"TCGA-06-6698","Primary Tumor",16747,8.3361105409672
"TCGA-06-0879","Primary Tumor",21431,8.66901434548724
"TCGA-06-0155","Primary Tumor",2780,5.22550306285517
