"barcode","SampleType","RawCount","logCPM"
"TCGA-BS-A0VI","Primary Tumor",2402,7.09078714054915
"TCGA-B5-A0JT","Primary Tumor",17583,9.32825885986698
"TCGA-EY-A4KR","Primary Tumor",5956,7.10550826599946
"TCGA-B5-A11V","Primary Tumor",4143,7.53655870644315
"TCGA-AP-A05H","Primary Tumor",662,5.67076294131945
"TCGA-BS-A0TD","Primary Tumor",18523,9.52685865433765
"TCGA-AX-A2HH","Primary Tumor",13177,7.92423559807823
"TCGA-AJ-A3EJ","Primary Tumor",11074,8.20160962781284
"TCGA-B5-A0K1","Primary Tumor",12552,9.23277796381502
"TCGA-KP-A3W3","Primary Tumor",8744,7.66358319010091
"TCGA-D1-A16N","Primary Tumor",24591,10.0407315794562
"TCGA-AX-A0J0","Solid Tissue Normal",17808,8.72155312213274
"TCGA-FI-A3PX","Primary Tumor",2887,5.91109651367837
"TCGA-A5-A2K7","Primary Tumor",12841,8.30260575473181
"TCGA-DI-A2QY","Solid Tissue Normal",17947,8.86455007770236
"TCGA-D1-A2G6","Primary Tumor",8297,8.25472857954418
"TCGA-AJ-A3BG","Primary Tumor",2502,6.29781181181303
"TCGA-B5-A1MX","Primary Tumor",3675,7.00120690445134
"TCGA-BK-A4ZD","Primary Tumor",1626,5.07297640001608
"TCGA-AX-A1CC","Primary Tumor",8806,8.76147079540272
"TCGA-EY-A1GH","Primary Tumor",30434,10.1176046703231
"TCGA-AX-A3FV","Primary Tumor",4692,6.54104568523814
"TCGA-AX-A0IU","Primary Tumor",2323,6.58858157161206
"TCGA-AX-A1CK","Solid Tissue Normal",16705,9.11226663459288
"TCGA-E6-A1M0","Primary Tumor",3627,7.03553843061194
"TCGA-E6-A1M0","Solid Tissue Normal",2054,6.37714415132372
"TCGA-D1-A17L","Primary Tumor",5334,7.98244105886111
"TCGA-B5-A3FH","Primary Tumor",18063,9.01140916603534
"TCGA-BS-A0TA","Primary Tumor",2211,6.60577323091444
"TCGA-A5-A0R8","Primary Tumor",3261,7.337868636893
"TCGA-A5-A1OH","Primary Tumor",11092,7.39738419537979
"TCGA-EO-A1Y8","Primary Tumor",5872,7.94204610293154
"TCGA-BK-A0CA","Primary Tumor",13436,8.20726687281366
"TCGA-BK-A0CA","Primary Tumor",6468,7.95622108484506
"TCGA-A5-A0GW","Primary Tumor",4304,7.28781369846549
