"barcode","SampleType","RawCount","logCPM","CD8_Tscore","Tcell_score","Leukocyte_score"
"TCGA-CV-7097","Primary Tumor",31905,9.15468523873389,166,458.333333333333,2672
"TCGA-CV-7097","Primary Tumor",31905,9.15468523873389,323.5,336,2382
"TCGA-CV-7097","Solid Tissue Normal",8676,7.430696915587,166,458.333333333333,2672
"TCGA-CV-7097","Solid Tissue Normal",8676,7.430696915587,323.5,336,2382
"TCGA-CV-7099","Primary Tumor",53217,10.0591961578909,607.5,476.666666666667,1803
"TCGA-CV-7100","Primary Tumor",32687,9.35192933693422,528.5,510.666666666667,1593
"TCGA-CV-7101","Solid Tissue Normal",72250,10.434438467413,54,138,476
"TCGA-CV-7101","Solid Tissue Normal",72250,10.434438467413,227.5,307.333333333333,2676
"TCGA-CV-7101","Primary Tumor",49972,9.78601498248897,54,138,476
"TCGA-CV-7101","Primary Tumor",49972,9.78601498248897,227.5,307.333333333333,2676
"TCGA-CV-7102","Primary Tumor",15828,8.16045059626444,113,269.333333333333,2222
"TCGA-CV-7103","Primary Tumor",37080,9.12123424489223,34.5,266,859
"TCGA-CV-7103","Primary Tumor",37080,9.12123424489223,350,418.333333333333,1367
"TCGA-CV-7103","Solid Tissue Normal",31083,9.25939514754413,34.5,266,859
"TCGA-CV-7103","Solid Tissue Normal",31083,9.25939514754413,350,418.333333333333,1367
"TCGA-CV-7104","Primary Tumor",35270,9.56320712954639,237.5,417.333333333333,2854
"TCGA-CV-7177","Solid Tissue Normal",44230,9.72459276476611,150,173.666666666667,606
"TCGA-CV-7177","Solid Tissue Normal",44230,9.72459276476611,30.5,74.6666666666667,565
"TCGA-CV-7177","Primary Tumor",18246,9.15212083875772,150,173.666666666667,606
"TCGA-CV-7177","Primary Tumor",18246,9.15212083875772,30.5,74.6666666666667,565
"TCGA-CV-7178","Primary Tumor",18851,7.98553761689055,949.5,819.666666666667,3640
"TCGA-CV-7178","Primary Tumor",18851,7.98553761689055,271.5,224,467
"TCGA-CV-7178","Solid Tissue Normal",15740,8.56428309539539,949.5,819.666666666667,3640
"TCGA-CV-7178","Solid Tissue Normal",15740,8.56428309539539,271.5,224,467
"TCGA-CV-7180","Primary Tumor",31421,9.77228546684595,163.5,210.666666666667,346
"TCGA-CV-7183","Solid Tissue Normal",26691,9.57519976391952,160,205.333333333333,652
"TCGA-CV-7183","Solid Tissue Normal",26691,9.57519976391952,60.5,73.3333333333333,154
"TCGA-CV-7183","Primary Tumor",32709,9.96417907563863,160,205.333333333333,652
"TCGA-CV-7183","Primary Tumor",32709,9.96417907563863,60.5,73.3333333333333,154
"TCGA-CV-7235","Solid Tissue Normal",26175,8.72878502122341,644.5,566.333333333333,6327
"TCGA-CV-7235","Solid Tissue Normal",26175,8.72878502122341,619,626,2624
"TCGA-CV-7235","Primary Tumor",15280,8.26767764100798,644.5,566.333333333333,6327
"TCGA-CV-7235","Primary Tumor",15280,8.26767764100798,619,626,2624
"TCGA-CV-7236","Primary Tumor",36275,9.24430547214639,151,249,1278
"TCGA-CV-7238","Primary Tumor",25807,8.56141823660919,722.5,911,2423
"TCGA-CV-7238","Primary Tumor",25807,8.56141823660919,255,256,1204
"TCGA-CV-7238","Solid Tissue Normal",37672,9.6364287979446,722.5,911,2423
"TCGA-CV-7238","Solid Tissue Normal",37672,9.6364287979446,255,256,1204
"TCGA-CV-7242","Primary Tumor",46907,9.20547147839328,1189.5,1357,4417
"TCGA-CV-7242","Primary Tumor",46907,9.20547147839328,186,468.666666666667,1757
"TCGA-CV-7242","Solid Tissue Normal",43151,9.58365532222485,1189.5,1357,4417
"TCGA-CV-7242","Solid Tissue Normal",43151,9.58365532222485,186,468.666666666667,1757
"TCGA-CV-7243","Primary Tumor",28949,9.14322117809071,46,125.333333333333,288
"TCGA-CV-7245","Solid Tissue Normal",14814,7.90943881043604,133.5,182.333333333333,1528
"TCGA-CV-7245","Solid Tissue Normal",14814,7.90943881043604,148,264.333333333333,488
"TCGA-CV-7245","Primary Tumor",45450,9.62318084222505,133.5,182.333333333333,1528
"TCGA-CV-7245","Primary Tumor",45450,9.62318084222505,148,264.333333333333,488
"TCGA-CV-7247","Primary Tumor",21200,8.38690127106662,15.5,52.3333333333333,263
"TCGA-CV-7248","Primary Tumor",39878,8.94872309593223,537,883.333333333333,3282
"TCGA-CV-7250","Primary Tumor",28147,9.15687642985008,239,284,887
"TCGA-CV-7250","Primary Tumor",28147,9.15687642985008,487.5,846,3462
"TCGA-CV-7250","Solid Tissue Normal",39716,9.86607053122766,239,284,887
"TCGA-CV-7250","Solid Tissue Normal",39716,9.86607053122766,487.5,846,3462
"TCGA-CV-7252","Primary Tumor",42550,9.68367888374273,162.5,296.666666666667,1029
"TCGA-CV-7252","Primary Tumor",42550,9.68367888374273,287,524.666666666667,1918
"TCGA-CV-7252","Solid Tissue Normal",51690,10.0749262396687,162.5,296.666666666667,1029
"TCGA-CV-7252","Solid Tissue Normal",51690,10.0749262396687,287,524.666666666667,1918
"TCGA-CV-7253","Primary Tumor",66776,10.025325943054,7.5,50,157
"TCGA-CV-7254","Primary Tumor",9837,7.60798336625758,445,924.666666666667,5446
"TCGA-CV-7255","Solid Tissue Normal",83417,10.5509766743778,257,434.666666666667,1904
"TCGA-CV-7255","Solid Tissue Normal",83417,10.5509766743778,18,91,302
"TCGA-CV-7255","Primary Tumor",150463,11.0465491443594,257,434.666666666667,1904
"TCGA-CV-7255","Primary Tumor",150463,11.0465491443594,18,91,302
"TCGA-CV-7261","Solid Tissue Normal",47875,9.72138627478936,123,305.666666666667,932
"TCGA-CV-7261","Solid Tissue Normal",47875,9.72138627478936,110.5,157.333333333333,1166
"TCGA-CV-7261","Primary Tumor",28182,9.05074026087992,123,305.666666666667,932
"TCGA-CV-7261","Primary Tumor",28182,9.05074026087992,110.5,157.333333333333,1166
"TCGA-CV-7263","Primary Tumor",27063,8.53108519074655,261.5,579,3025
"TCGA-CV-7406","Primary Tumor",40237,9.20597507045191,51,84,664
"TCGA-CV-7406","Primary Tumor",40237,9.20597507045191,94.5,141.666666666667,931
"TCGA-CV-7406","Solid Tissue Normal",64424,10.6159632884086,51,84,664
"TCGA-CV-7406","Solid Tissue Normal",64424,10.6159632884086,94.5,141.666666666667,931
"TCGA-CV-7407","Primary Tumor",34092,9.22189577645274,299.5,565,2116
"TCGA-CV-7409","Primary Tumor",34020,9.197436901258,706,839.333333333333,1517
"TCGA-CV-7410","Primary Tumor",50303,9.48671139460246,1046.5,3530.33333333333,20593
"TCGA-CV-7411","Primary Tumor",37538,9.79746299654852,176.5,236.666666666667,773
"TCGA-CV-7413","Primary Tumor",27897,8.90139969505601,148.5,495.333333333333,1368
"TCGA-CV-7414","Primary Tumor",38580,9.18887511977831,110,292,805
"TCGA-CV-7415","Primary Tumor",35174,9.08670765073241,630,663.666666666667,1488
"TCGA-CV-7416","Solid Tissue Normal",91413,10.9657740139747,64,134.333333333333,513
"TCGA-CV-7416","Solid Tissue Normal",91413,10.9657740139747,35.5,93.3333333333333,1150
"TCGA-CV-7416","Primary Tumor",22253,8.4196259446454,64,134.333333333333,513
"TCGA-CV-7416","Primary Tumor",22253,8.4196259446454,35.5,93.3333333333333,1150
"TCGA-CV-7418","Primary Tumor",38716,8.98168015767876,465,438.666666666667,1710
"TCGA-CV-7421","Primary Tumor",28357,8.87819510356493,86.5,101,526
"TCGA-CV-7422","Primary Tumor",29081,8.59635606125459,334,418.333333333333,2521
"TCGA-CV-7423","Solid Tissue Normal",39741,9.69695337163345,478,620.666666666667,1260
"TCGA-CV-7423","Solid Tissue Normal",39741,9.69695337163345,32.5,55.3333333333333,214
"TCGA-CV-7423","Primary Tumor",42094,9.6395842263492,478,620.666666666667,1260
"TCGA-CV-7423","Primary Tumor",42094,9.6395842263492,32.5,55.3333333333333,214
"TCGA-CV-7424","Primary Tumor",13091,7.42590437445193,452,593,1387
"TCGA-CV-7424","Primary Tumor",13091,7.42590437445193,168,155.666666666667,791
"TCGA-CV-7424","Solid Tissue Normal",39071,9.37563717715574,452,593,1387
"TCGA-CV-7424","Solid Tissue Normal",39071,9.37563717715574,168,155.666666666667,791
"TCGA-CV-7425","Primary Tumor",24327,9.05280445615172,521,545.333333333333,2057
"TCGA-CV-7425","Primary Tumor",24327,9.05280445615172,634,906,2417
"TCGA-CV-7425","Solid Tissue Normal",27490,9.26889242070406,521,545.333333333333,2057
"TCGA-CV-7425","Solid Tissue Normal",27490,9.26889242070406,634,906,2417
"TCGA-CV-7427","Primary Tumor",61792,10.0641911078557,942.5,1031,5220
"TCGA-CV-7428","Primary Tumor",30580,9.0726916955586,659.5,647.333333333333,2302
"TCGA-CV-7429","Primary Tumor",24409,8.59739044614208,474,373,1211
"TCGA-CV-7430","Primary Tumor",123533,11.1300900880115,59,59,357
"TCGA-CV-7432","Solid Tissue Normal",14714,8.05069651667168,246,206.333333333333,1097
"TCGA-CV-7432","Solid Tissue Normal",14714,8.05069651667168,31.5,94,234
"TCGA-CV-7432","Primary Tumor",52140,10.0960276760781,246,206.333333333333,1097
"TCGA-CV-7432","Primary Tumor",52140,10.0960276760781,31.5,94,234
"TCGA-CV-7433","Primary Tumor",36575,9.29958059102884,1680,1761.66666666667,4905
"TCGA-CV-7434","Primary Tumor",69685,10.4015349712882,303,221,940
"TCGA-CV-7434","Primary Tumor",69685,10.4015349712882,227.5,301.666666666667,1706
"TCGA-CV-7434","Solid Tissue Normal",27180,8.70934672318344,303,221,940
"TCGA-CV-7434","Solid Tissue Normal",27180,8.70934672318344,227.5,301.666666666667,1706
"TCGA-CV-7435","Primary Tumor",35955,9.24642991730395,196,440,2866
"TCGA-CV-7437","Primary Tumor",23989,8.84322832325933,24.5,112.666666666667,605
"TCGA-CV-7437","Primary Tumor",23989,8.84322832325933,157,531,1877
"TCGA-CV-7437","Solid Tissue Normal",69279,10.0296866302545,24.5,112.666666666667,605
"TCGA-CV-7437","Solid Tissue Normal",69279,10.0296866302545,157,531,1877
"TCGA-CV-7438","Primary Tumor",25728,8.92854527528856,102,355.666666666667,1396
"TCGA-CV-7438","Primary Tumor",25728,8.92854527528856,508.5,908.666666666667,3179
"TCGA-CV-7438","Solid Tissue Normal",43107,9.78113388441529,102,355.666666666667,1396
"TCGA-CV-7438","Solid Tissue Normal",43107,9.78113388441529,508.5,908.666666666667,3179
"TCGA-CV-7440","Primary Tumor",53010,9.9381691836661,73.5,150.333333333333,664
"TCGA-CV-7440","Primary Tumor",53010,9.9381691836661,109,308.666666666667,1307
"TCGA-CV-7440","Solid Tissue Normal",96807,10.6327681256949,73.5,150.333333333333,664
"TCGA-CV-7440","Solid Tissue Normal",96807,10.6327681256949,109,308.666666666667,1307
"TCGA-CV-7446","Primary Tumor",43404,9.06053620683427,374.5,236.333333333333,2181
"TCGA-CV-7568","Primary Tumor",27198,8.3658159956484,285.5,338.666666666667,2072
"TCGA-CV-A45O","Primary Tumor",28453,9.84638696038146,175.5,202,660
"TCGA-CV-A45P","Primary Tumor",33472,9.56450661523852,98,151,430
"TCGA-CV-A45Q","Primary Tumor",26456,10.1631955515063,54.5,124,71
"TCGA-CV-A45R","Primary Tumor",27010,9.06241058153815,256.5,322.666666666667,1371
"TCGA-CV-A45T","Primary Tumor",23868,8.88008800254947,709,1853.33333333333,4446
"TCGA-CV-A45U","Primary Tumor",11480,7.49251675533769,503.5,603.333333333333,1297
"TCGA-CV-A45V","Primary Tumor",30323,9.49624970443578,214.5,335.666666666667,1047
"TCGA-CV-A45W","Primary Tumor",14012,8.11664597413227,633.5,545.666666666667,2196
"TCGA-CV-A45X","Primary Tumor",34212,9.60061353675046,35.5,114.666666666667,394
"TCGA-CV-A45Y","Primary Tumor",20514,8.68383124128212,370,809.333333333333,2095
"TCGA-CV-A45Z","Primary Tumor",20076,8.50130333459029,280,515.333333333333,1648
"TCGA-CV-A460","Primary Tumor",25009,8.91003915388527,419.5,868,3158
"TCGA-CV-A461","Primary Tumor",26024,8.75262983101776,1993.5,1521,3105
"TCGA-CV-A463","Primary Tumor",24384,9.26144385371838,224,160,485
"TCGA-CV-A464","Primary Tumor",18011,8.46133986330686,176,416,852
"TCGA-CV-A465","Primary Tumor",55969,10.1925569160415,28.5,82.6666666666667,204
"TCGA-CV-A468","Primary Tumor",26119,9.06272220788574,1450.5,1728.66666666667,3167
"TCGA-CV-A6JD","Primary Tumor",22229,8.75086935066388,727,670.666666666667,1927
"TCGA-CV-A6JE","Primary Tumor",17497,8.63749119563794,637,806.666666666667,432
"TCGA-CV-A6JM","Primary Tumor",30609,9.71767218529541,46.5,132.333333333333,66
"TCGA-CV-A6JN","Primary Tumor",25187,9.49846260992149,169,351.333333333333,256
"TCGA-CV-A6JO","Primary Tumor",31589,9.47498168823614,735.5,597.333333333333,1497
"TCGA-CV-A6JT","Primary Tumor",16878,8.81053857707092,221,404,334
"TCGA-CV-A6JU","Primary Tumor",27886,9.05801221758881,41,119,180
"TCGA-CV-A6JY","Primary Tumor",22991,9.26743893569299,46,96,341
"TCGA-CV-A6JZ","Primary Tumor",36869,9.05089069545712,3023,2412.66666666667,5311
"TCGA-CV-A6K0","Primary Tumor",17243,8.30909360074978,653,808,4297
"TCGA-CV-A6K1","Primary Tumor",29227,9.19563011842823,159.5,354.666666666667,285
"TCGA-CV-A6K2","Primary Tumor",25570,9.28661720794592,137,223,697
"TCGA-CX-7082","Primary Tumor",40455,9.01403980293366,387.5,326.666666666667,1130
"TCGA-CX-7085","Primary Tumor",39026,9.620203642077,1044.5,1171,9609
"TCGA-CX-7086","Primary Tumor",45577,9.43836483952297,186,289,1163
"TCGA-CX-7219","Primary Tumor",72686,9.99088336794829,587,597.333333333333,4390
"TCGA-CX-A4AQ","Primary Tumor",13706,7.75462535263175,446.5,1251.66666666667,1564
"TCGA-D6-6515","Primary Tumor",20533,8.47226095328616,1290.5,1776.66666666667,7317
"TCGA-D6-6516","Primary Tumor",39775,9.56718555469998,705.5,756.333333333333,1460
"TCGA-D6-6517","Primary Tumor",40092,9.22955558379672,94.5,496,2198
"TCGA-D6-6823","Primary Tumor",49811,9.24957252116505,72,166.333333333333,1521
"TCGA-D6-6824","Primary Tumor",33266,8.99733565173241,746.5,898,6964
"TCGA-D6-6825","Primary Tumor",37036,9.34865754596174,1260.5,1278,9264
"TCGA-D6-6826","Primary Tumor",40189,8.71082353297039,455,541.333333333333,11829
"TCGA-D6-6827","Primary Tumor",20491,7.9391309346473,157,165,1336
"TCGA-D6-8568","Primary Tumor",22718,9.21228393615104,87,129.333333333333,1439
"TCGA-D6-8569","Primary Tumor",19351,8.9492079103121,98.5,180,958
"TCGA-D6-A4Z9","Primary Tumor",45481,9.78130253663576,84,160.333333333333,1121
"TCGA-D6-A4ZB","Primary Tumor",16377,8.40046067394385,132.5,180.666666666667,419
"TCGA-D6-A6EK","Primary Tumor",15568,9.17012694258158,311,819.666666666667,611
"TCGA-D6-A6EM","Primary Tumor",14942,8.5582834347832,676.5,838,897
"TCGA-D6-A6EN","Primary Tumor",28045,9.58624837665783,1457.5,1726.33333333333,958
"TCGA-D6-A6EO","Primary Tumor",73965,9.95976059555806,62,139.333333333333,611
"TCGA-D6-A6EP","Primary Tumor",11245,7.63503666988054,134.5,148.666666666667,75
"TCGA-D6-A6EQ","Primary Tumor",31037,9.82514594480417,166,359.666666666667,353
"TCGA-D6-A6ES","Primary Tumor",20584,9.62364465666037,40,110.666666666667,53
"TCGA-D6-A74Q","Primary Tumor",33484,8.99882748146568,270,488.666666666667,801
"TCGA-DQ-5624","Primary Tumor",42349,9.34012533550843,98,424.333333333333,1693
"TCGA-DQ-5625","Primary Tumor",57321,10.1819750401909,2304,1688,4244
"TCGA-DQ-5629","Primary Tumor",23906,8.97834374650567,34.5,84.3333333333333,251
"TCGA-DQ-5630","Primary Tumor",30052,9.11636955978756,458,913.666666666667,2974
"TCGA-DQ-5631","Primary Tumor",35627,8.64150119774229,27,161,1115
"TCGA-DQ-7588","Primary Tumor",35709,9.62895762750589,28,23.3333333333333,52
"TCGA-DQ-7589","Primary Tumor",19144,7.82223469070476,59,143.333333333333,462
"TCGA-DQ-7590","Primary Tumor",20612,8.4146159184829,2673,2371,8928
"TCGA-DQ-7591","Primary Tumor",36645,9.00398725254816,1095.5,1267.33333333333,4143
"TCGA-DQ-7592","Primary Tumor",40232,9.1085208951785,442,430.666666666667,1731
"TCGA-DQ-7593","Primary Tumor",32867,8.72817058949918,1533,3355.33333333333,11831
"TCGA-DQ-7594","Primary Tumor",36237,8.81757612417298,1045.5,1569.33333333333,8227
"TCGA-DQ-7595","Primary Tumor",38866,9.23743495485958,83.5,772.666666666667,733
"TCGA-DQ-7596","Primary Tumor",57087,9.52630349996306,810.5,1332,8116
"TCGA-F7-7848","Primary Tumor",23947,8.45796260512893,553.5,676.666666666667,5372
"TCGA-F7-8298","Primary Tumor",10348,8.01716456961348,70,109.666666666667,615
"TCGA-F7-8489","Primary Tumor",29683,9.54444776268168,469.5,613.333333333333,2489
"TCGA-F7-A50G","Primary Tumor",15682,8.46383506118772,506,452,2270
"TCGA-F7-A50I","Primary Tumor",49324,10.3852365303147,282.5,216,667
"TCGA-F7-A50J","Primary Tumor",21558,9.1782329418474,351,314.333333333333,796
"TCGA-F7-A61S","Primary Tumor",16285,8.85469803580859,362.5,513.666666666667,1256
"TCGA-F7-A61V","Primary Tumor",21766,8.88463371902728,156,238.333333333333,531
"TCGA-F7-A61W","Primary Tumor",35035,9.47730054104689,6.5,24.3333333333333,139
"TCGA-F7-A620","Primary Tumor",31784,9.3866290446388,645.5,870.333333333333,2173
"TCGA-F7-A622","Primary Tumor",25055,9.19502472898927,25.5,58,98
"TCGA-F7-A623","Primary Tumor",16246,8.1005833681627,221,321.666666666667,1171
"TCGA-F7-A624","Primary Tumor",20853,8.49018809811883,3508,1763.66666666667,4139
"TCGA-H7-7774","Primary Tumor",28196,9.29515933369487,617,654.333333333333,1997
"TCGA-H7-8501","Primary Tumor",15173,8.63292490166397,1884,1224,5242
"TCGA-H7-8502","Primary Tumor",26975,9.55444629046548,56.5,77,737
"TCGA-H7-A6C4","Primary Tumor",42934,9.90896517948756,245,320,1222
"TCGA-H7-A6C4","Primary Tumor",42934,9.90896517948756,225.5,276.333333333333,465
"TCGA-H7-A6C4","Solid Tissue Normal",12600,8.74947487086328,245,320,1222
"TCGA-H7-A6C4","Solid Tissue Normal",12600,8.74947487086328,225.5,276.333333333333,465
"TCGA-H7-A6C5","Solid Tissue Normal",30582,9.19814533324926,163.5,188.333333333333,748
"TCGA-H7-A76A","Primary Tumor",9571,7.76152289600116,684,1466.33333333333,2773
"TCGA-HD-7229","Primary Tumor",13158,7.96928281579569,524.5,528,1381
"TCGA-HD-7753","Primary Tumor",27820,8.70639622126341,246.5,521.333333333333,2099
"TCGA-HD-7754","Primary Tumor",41936,8.9117644694078,163.5,230.666666666667,2761
"TCGA-HD-7831","Primary Tumor",11674,8.14526388560812,29.5,131,787
"TCGA-HD-7832","Primary Tumor",59170,10.0084462283142,277,327,1025
"TCGA-HD-7917","Primary Tumor",24864,8.82637209360462,98,112.666666666667,402
"TCGA-HD-8224","Primary Tumor",22435,9.0290621659857,136.5,126.666666666667,1101
"TCGA-HD-8314","Primary Tumor",14551,8.12683278546312,280.5,416.333333333333,2737
"TCGA-HD-8634","Primary Tumor",21703,9.11294607352999,79,136.666666666667,722
"TCGA-HD-8635","Solid Tissue Normal",22646,9.28353977489741,386.5,684.333333333333,3082
"TCGA-HD-8635","Solid Tissue Normal",22646,9.28353977489741,188,228.666666666667,1396
"TCGA-HD-8635","Primary Tumor",29027,9.40305578877895,386.5,684.333333333333,3082
"TCGA-HD-8635","Primary Tumor",29027,9.40305578877895,188,228.666666666667,1396
"TCGA-HD-A4C1","Primary Tumor",34109,9.39702503808026,151.5,141,734
"TCGA-HD-A633","Primary Tumor",24516,8.75298757171414,23.5,71.6666666666667,606
"TCGA-HD-A634","Primary Tumor",8509,7.37771093875952,19.5,13,76
"TCGA-HD-A6HZ","Solid Tissue Normal",8715,8.39188886447321,21,54,85
"TCGA-HD-A6HZ","Solid Tissue Normal",8715,8.39188886447321,209,612.333333333333,3310
"TCGA-HD-A6HZ","Primary Tumor",12410,8.0518226356609,21,54,85
"TCGA-HD-A6HZ","Primary Tumor",12410,8.0518226356609,209,612.333333333333,3310
"TCGA-HD-A6I0","Primary Tumor",25346,9.8340640335375,187,227.666666666667,139
"TCGA-HD-A6I0","Primary Tumor",25346,9.8340640335375,168.5,655.666666666667,856
"TCGA-HD-A6I0","Solid Tissue Normal",14380,8.65877760640334,187,227.666666666667,139
"TCGA-HD-A6I0","Solid Tissue Normal",14380,8.65877760640334,168.5,655.666666666667,856
"TCGA-HL-7533","Primary Tumor",28270,9.05427754069895,882.5,713.666666666667,1417
"TCGA-IQ-7630","Primary Tumor",41686,9.20003237320118,229.5,454.666666666667,1337
"TCGA-IQ-7631","Primary Tumor",15701,8.31748836497782,22.5,24.6666666666667,73
"TCGA-IQ-7632","Primary Tumor",44636,10.1447278557485,88.5,110,184
"TCGA-IQ-A61E","Primary Tumor",33178,9.43773021467606,320.5,426.666666666667,1287
"TCGA-IQ-A61G","Primary Tumor",28577,9.17356673889585,26.5,104.666666666667,290
"TCGA-IQ-A61H","Primary Tumor",21187,8.58450170609699,130.5,148,769
"TCGA-IQ-A61I","Primary Tumor",16439,8.10224192137329,390.5,987.666666666667,967
"TCGA-IQ-A61J","Primary Tumor",29841,9.03385009624064,230,480,2063
"TCGA-IQ-A61O","Primary Tumor",21470,8.94750234126282,76.5,157.666666666667,1305
"TCGA-IQ-A6SG","Primary Tumor",30257,8.86746269891252,76,121,513
"TCGA-IQ-A6SH","Primary Tumor",26774,9.25590879819836,250,401.333333333333,433
"TCGA-KU-A66S","Primary Tumor",12563,7.58078310604196,445.5,198.666666666667,648
"TCGA-KU-A66T","Primary Tumor",43325,9.49148587223179,7.5,30.3333333333333,138
"TCGA-KU-A6H7","Metastatic",21639,8.75227263338795,826.5,1372.33333333333,364
"TCGA-KU-A6H7","Metastatic",21639,8.75227263338795,2229,1663.33333333333,1918
"TCGA-KU-A6H7","Primary Tumor",25444,8.72190439181009,826.5,1372.33333333333,364
"TCGA-KU-A6H7","Primary Tumor",25444,8.72190439181009,2229,1663.33333333333,1918
"TCGA-KU-A6H8","Primary Tumor",13361,8.17355541762133,619.5,552.666666666667,1137
"TCGA-MT-A51W","Primary Tumor",35229,9.71907183077217,285.5,292.666666666667,626
"TCGA-MT-A51X","Primary Tumor",44536,9.89592267322815,119.5,164,620
"TCGA-MT-A67A","Primary Tumor",10159,8.51930996498386,218,185.333333333333,289
"TCGA-MT-A67D","Primary Tumor",42271,9.56265497307132,210.5,394.333333333333,1444
"TCGA-MT-A67F","Primary Tumor",48916,10.2098706999962,2371,2393.33333333333,6192
"TCGA-MT-A7BN","Primary Tumor",9886,8.19618785819389,243.5,361.666666666667,241
"TCGA-MZ-A5BI","Primary Tumor",19374,8.51787144699082,734,1321,2752
"TCGA-MZ-A6I9","Primary Tumor",31243,9.08450586693182,145,265.666666666667,728
"TCGA-MZ-A7D7","Primary Tumor",6773,7.31613460209546,36,46.3333333333333,247
"TCGA-P3-A5Q5","Primary Tumor",25157,8.73313953239903,2712.5,2566,5970
"TCGA-P3-A5Q6","Primary Tumor",24672,9.07577638969623,31.5,112.333333333333,270
"TCGA-P3-A5QA","Primary Tumor",11427,7.69147802711885,63,89.6666666666667,292
"TCGA-P3-A5QE","Primary Tumor",53422,9.54489314130406,1591.5,2081.33333333333,6366
"TCGA-P3-A5QF","Primary Tumor",31264,9.28460995362869,131,217,557
"TCGA-P3-A6SW","Primary Tumor",5854,7.02911259029799,699,763,1134
"TCGA-P3-A6SX","Primary Tumor",31031,9.04885589057363,59,75.6666666666667,159
"TCGA-P3-A6T0","Primary Tumor",23630,8.5982986600408,33,51.6666666666667,315
"TCGA-P3-A6T2","Primary Tumor",41525,9.55206037631128,67.5,114.333333333333,351
"TCGA-P3-A6T3","Primary Tumor",42207,10.0268698998777,21,31.6666666666667,102
"TCGA-P3-A6T4","Primary Tumor",35381,9.40838970557567,156.5,172.333333333333,527
"TCGA-P3-A6T5","Primary Tumor",43857,9.70977767056483,95,213.333333333333,542
"TCGA-P3-A6T6","Primary Tumor",6137,7.50126626122516,27,37.6666666666667,59
"TCGA-P3-A6T7","Primary Tumor",36923,9.59425974751453,195.5,216.666666666667,329
"TCGA-P3-A6T8","Primary Tumor",18546,8.50955714626995,16.5,69.6666666666667,242
"TCGA-QK-A64Z","Primary Tumor",16000,8.11805607304454,172.5,164.666666666667,555
"TCGA-QK-A652","Primary Tumor",48289,9.60573493932401,332.5,721,2490
"TCGA-QK-A6IF","Primary Tumor",16415,8.38049038028743,627.5,1496,5514
"TCGA-QK-A6IG","Primary Tumor",30029,9.48215573331853,335,380.666666666667,483
"TCGA-QK-A6IH","Primary Tumor",27197,9.51787092049744,65,83.3333333333333,116
"TCGA-QK-A6II","Primary Tumor",30529,9.86897802633304,64,147.666666666667,169
"TCGA-QK-A6IJ","Primary Tumor",24561,9.37320242619594,41,383,230
"TCGA-QK-A6V9","Primary Tumor",33363,8.85209734753506,1218.5,1070.33333333333,2576
"TCGA-QK-A6VB","Primary Tumor",43627,9.09223583803576,41.5,33,273
"TCGA-QK-A6VC","Primary Tumor",30533,9.25540820450862,588,750,2222
"TCGA-QK-A8Z7","Primary Tumor",37043,9.07101511065794,160.5,138.666666666667,373
"TCGA-QK-A8Z8","Primary Tumor",26205,8.77190263618587,85,280.333333333333,506
"TCGA-QK-A8Z9","Primary Tumor",26049,8.93930744617143,290,384,1797
"TCGA-QK-A8ZA","Primary Tumor",9012,7.39060569945505,49,98.6666666666667,283
"TCGA-QK-A8ZB","Primary Tumor",69920,9.78798949189777,100,250,1216
"TCGA-QK-AA3J","Primary Tumor",39739,9.01708025550436,167,473,995
"TCGA-QK-AA3K","Primary Tumor",8393,7.69716858822705,651.5,557.666666666667,764
"TCGA-RS-A6TO","Primary Tumor",39594,9.87590908717396,278,259,676
"TCGA-RS-A6TP","Primary Tumor",17184,7.94552410731904,286.5,330,762
"TCGA-T2-A6WX","Primary Tumor",18178,8.55938676864446,2703,1447.33333333333,2786
"TCGA-T2-A6WZ","Primary Tumor",10742,8.84836190119976,62.5,139.666666666667,105
"TCGA-T2-A6X0","Primary Tumor",37974,8.83068465015108,1205.5,893.333333333333,3066
"TCGA-T2-A6X2","Primary Tumor",17039,9.04208852313073,291,230.333333333333,958
"TCGA-T3-A92M","Primary Tumor",18295,8.17696076508268,560,663.666666666667,2131
"TCGA-T3-A92N","Primary Tumor",19453,8.78231757429896,180,225.666666666667,735
"TCGA-TN-A7HI","Primary Tumor",8351,7.7589613816892,424,673.666666666667,353
"TCGA-TN-A7HJ","Primary Tumor",24652,9.1291800840067,32,123.333333333333,576
"TCGA-TN-A7HL","Primary Tumor",26019,8.78260210317293,2345.5,3062,3236
"TCGA-UF-A718","Primary Tumor",30987,8.99910465211695,341.5,675,1597
"TCGA-UF-A719","Primary Tumor",14953,7.76220669065542,128,266.333333333333,539
"TCGA-UF-A71A","Primary Tumor",9411,7.4278421098127,27.5,48.3333333333333,456
"TCGA-UF-A71A","Primary Tumor",9411,7.4278421098127,23.5,15.6666666666667,124
"TCGA-UF-A71A","Metastatic",8514,7.47143809030592,27.5,48.3333333333333,456
"TCGA-UF-A71A","Metastatic",8514,7.47143809030592,23.5,15.6666666666667,124
"TCGA-UF-A71B","Primary Tumor",17113,8.56524726302072,108.5,201,782
"TCGA-UF-A71D","Primary Tumor",16481,9.1116670204586,76,96.6666666666667,499
"TCGA-UF-A71E","Primary Tumor",25444,8.8846397556079,35,61,216
